진료년도,진료월,시도,시군구,진료과목코드,진료과목명,진료인원(명),진료건수(건)
2022,07,경상남도,밀양시,24,응급의학과,2179,3149
2022,07,경상남도,밀양시,25,직업환경의학과,72,149
2022,07,경상남도,밀양시,26,예방의학과,5,5
2022,07,경상남도,밀양시,49,치과,1518,1664
2022,07,경상남도,밀양시,50,구강악안면외과,1225,1713
2022,07,경상남도,밀양시,51,치과보철과,951,1476
2022,07,경상남도,밀양시,52,치과교정과,9,9
2022,07,경상남도,밀양시,53,소아치과,326,389
2022,07,경상남도,밀양시,54,치주과,2861,3460
2022,07,경상남도,밀양시,55,치과보존과,3112,4799
2022,07,경상남도,밀양시,56,구강내과,118,171
2022,07,경상남도,밀양시,57,구강악안면방사선과,16,18
2022,07,경상남도,밀양시,59,예방치과,9,10
2022,07,경상남도,밀양시,71,의과,3017,4161
2022,07,경상남도,밀양시,72,그외 자료72(구 치과),5,5
2022,07,경상남도,거제시,0,일반,333,373
2022,07,경상남도,거제시,1,내과,49732,77352
2022,07,경상남도,거제시,2,신경과,2268,3019
2022,07,경상남도,거제시,3,정신건강의학과,5860,7502
2022,07,경상남도,거제시,4,외과,4990,7642
2022,07,경상남도,거제시,5,정형외과,24416,63530
2022,07,경상남도,거제시,6,신경외과,5693,10293
2022,07,경상남도,거제시,7,심장혈관흉부외과,405,494
2022,07,경상남도,거제시,8,성형외과,383,879
2022,07,경상남도,거제시,9,마취통증의학과,2025,3364
2022,07,경상남도,거제시,10,산부인과,4213,6790
2022,07,경상남도,거제시,11,소아청소년과,15985,30061
2022,07,경상남도,거제시,12,안과,11612,15215
2022,07,경상남도,거제시,13,이비인후과,11678,18182
2022,07,경상남도,거제시,14,피부과,9446,13340
2022,07,경상남도,거제시,15,비뇨의학과,3314,4486
2022,07,경상남도,거제시,16,영상의학과,295,327
2022,07,경상남도,거제시,17,방사선종양학과,100,602
2022,07,경상남도,거제시,19,진단검사의학과,1888,2181
2022,07,경상남도,거제시,21,재활의학과,645,1672
2022,07,경상남도,거제시,22,핵의학과,29,35
2022,07,경상남도,거제시,23,가정의학과,4480,6498
2022,07,경상남도,거제시,24,응급의학과,3519,3916
2022,07,경상남도,거제시,25,직업환경의학과,453,514
2022,07,경상남도,거제시,26,예방의학과,11,11
2022,07,경상남도,거제시,49,치과,3281,3664
2022,07,경상남도,거제시,50,구강악안면외과,3338,4631
2022,07,경상남도,거제시,51,치과보철과,769,1176
2022,07,경상남도,거제시,52,치과교정과,18,19
2022,07,경상남도,거제시,53,소아치과,1320,1481
2022,07,경상남도,거제시,54,치주과,6003,7263
2022,07,경상남도,거제시,55,치과보존과,6580,9706
2022,07,경상남도,거제시,56,구강내과,103,132
2022,07,경상남도,거제시,57,구강악안면방사선과,45,45
2022,07,경상남도,거제시,59,예방치과,11,13
2022,07,경상남도,거제시,71,의과,988,1284
2022,07,경상남도,거제시,72,그외 자료72(구 치과),17,19
2022,07,경상남도,거제시,75,물리치료,7,24
2022,07,경상남도,양산시,0,일반,488,577
2022,07,경상남도,양산시,1,내과,86150,137254
2022,07,경상남도,양산시,2,신경과,5018,6400
2022,07,경상남도,양산시,3,정신건강의학과,9089,12873
2022,07,경상남도,양산시,4,외과,10244,16534
2022,07,경상남도,양산시,5,정형외과,31004,69768
2022,07,경상남도,양산시,6,신경외과,4557,7578
2022,07,경상남도,양산시,7,심장혈관흉부외과,492,642
2022,07,경상남도,양산시,8,성형외과,381,709
2022,07,경상남도,양산시,9,마취통증의학과,4915,8934
2022,07,경상남도,양산시,10,산부인과,10543,18361
2022,07,경상남도,양산시,11,소아청소년과,17238,34112
2022,07,경상남도,양산시,12,안과,18590,23663
2022,07,경상남도,양산시,13,이비인후과,18563,29156
2022,07,경상남도,양산시,14,피부과,17546,25989
2022,07,경상남도,양산시,15,비뇨의학과,6212,8118
2022,07,경상남도,양산시,16,영상의학과,224,254
2022,07,경상남도,양산시,17,방사선종양학과,145,733
2022,07,경상남도,양산시,18,병리과,5,7
2022,07,경상남도,양산시,19,진단검사의학과,57,65
2022,07,경상남도,양산시,21,재활의학과,2205,6345
2022,07,경상남도,양산시,22,핵의학과,35,46
2022,07,경상남도,양산시,23,가정의학과,8538,13704
2022,07,경상남도,양산시,24,응급의학과,3029,3449
2022,07,경상남도,양산시,25,직업환경의학과,40,57
2022,07,경상남도,양산시,26,예방의학과,10,10
2022,07,경상남도,양산시,49,치과,5752,6293
2022,07,경상남도,양산시,50,구강악안면외과,5937,8219
2022,07,경상남도,양산시,51,치과보철과,1454,2277
2022,07,경상남도,양산시,52,치과교정과,37,37
2022,07,경상남도,양산시,53,소아치과,1970,2126
2022,07,경상남도,양산시,54,치주과,10760,13073
2022,07,경상남도,양산시,55,치과보존과,10823,15827
2022,07,경상남도,양산시,56,구강내과,378,528
2022,07,경상남도,양산시,57,구강악안면방사선과,54,54
2022,07,경상남도,양산시,59,예방치과,45,57
2022,07,경상남도,양산시,71,의과,1105,1328
2022,07,경상남도,양산시,72,그외 자료72(구 치과),11,13
2022,07,경상남도,의령군,0,일반,36,46
2022,07,경상남도,의령군,1,내과,6574,12049
2022,07,경상남도,의령군,2,신경과,1697,2969
2022,07,경상남도,의령군,3,정신건강의학과,776,991
2022,07,경상남도,의령군,4,외과,995,1490
2022,07,경상남도,의령군,5,정형외과,5029,11982
2022,07,경상남도,의령군,6,신경외과,545,734
2022,07,경상남도,의령군,7,심장혈관흉부외과,87,103
2022,07,경상남도,의령군,8,성형외과,20,35
2022,07,경상남도,의령군,9,마취통증의학과,285,519
2022,07,경상남도,의령군,10,산부인과,428,642
2022,07,경상남도,의령군,11,소아청소년과,1254,1747
2022,07,경상남도,의령군,12,안과,1402,1910
2022,07,경상남도,의령군,13,이비인후과,1760,3153
2022,07,경상남도,의령군,14,피부과,993,1395
2022,07,경상남도,의령군,15,비뇨의학과,564,777
2022,07,경상남도,의령군,16,영상의학과,24,27
2022,07,경상남도,의령군,17,방사선종양학과,23,135
2022,07,경상남도,의령군,19,진단검사의학과,7,9
2022,07,경상남도,의령군,21,재활의학과,152,307
2022,07,경상남도,의령군,22,핵의학과,6,7
2022,07,경상남도,의령군,23,가정의학과,477,659
2022,07,경상남도,의령군,24,응급의학과,392,517
2022,07,경상남도,의령군,49,치과,181,216
2022,07,경상남도,의령군,50,구강악안면외과,341,475
2022,07,경상남도,의령군,51,치과보철과,306,491
2022,07,경상남도,의령군,53,소아치과,38,44
2022,07,경상남도,의령군,54,치주과,520,604
2022,07,경상남도,의령군,55,치과보존과,797,1214
2022,07,경상남도,의령군,56,구강내과,18,28
2022,07,경상남도,의령군,71,의과,1525,2026
2022,07,경상남도,의령군,72,그외 자료72(구 치과),10,11
2022,07,경상남도,의령군,75,물리치료,54,191
2022,07,경상남도,함안군,0,일반,74,90
2022,07,경상남도,함안군,1,내과,14988,22573
2022,07,경상남도,함안군,2,신경과,2137,2794
2022,07,경상남도,함안군,3,정신건강의학과,1568,2061
2022,07,경상남도,함안군,4,외과,3222,5192
2022,07,경상남도,함안군,5,정형외과,7225,14588
2022,07,경상남도,함안군,6,신경외과,1309,2030
2022,07,경상남도,함안군,7,심장혈관흉부외과,186,255
2022,07,경상남도,함안군,8,성형외과,42,67
2022,07,경상남도,함안군,9,마취통증의학과,871,1438
2022,07,경상남도,함안군,10,산부인과,1107,1841
2022,07,경상남도,함안군,11,소아청소년과,2369,4269
2022,07,경상남도,함안군,12,안과,3186,4184
2022,07,경상남도,함안군,13,이비인후과,2041,2981
2022,07,경상남도,함안군,14,피부과,2771,3784
2022,07,경상남도,함안군,15,비뇨의학과,1116,1429
2022,07,경상남도,함안군,16,영상의학과,87,94
2022,07,경상남도,함안군,17,방사선종양학과,48,228
2022,07,경상남도,함안군,19,진단검사의학과,20,30
2022,07,경상남도,함안군,21,재활의학과,418,944
2022,07,경상남도,함안군,22,핵의학과,14,22
2022,07,경상남도,함안군,23,가정의학과,3438,5658
2022,07,경상남도,함안군,24,응급의학과,453,650
2022,07,경상남도,함안군,25,직업환경의학과,21,21
2022,07,경상남도,함안군,49,치과,670,985
2022,07,경상남도,함안군,50,구강악안면외과,862,1165
2022,07,경상남도,함안군,51,치과보철과,434,706
2022,07,경상남도,함안군,52,치과교정과,27,28
2022,07,경상남도,함안군,53,소아치과,177,201
2022,07,경상남도,함안군,54,치주과,1080,1303
2022,07,경상남도,함안군,55,치과보존과,2039,3037
2022,07,경상남도,함안군,56,구강내과,55,78
2022,07,경상남도,함안군,57,구강악안면방사선과,7,7
2022,07,경상남도,함안군,59,예방치과,16,17
2022,07,경상남도,함안군,71,의과,1352,1819
2022,07,경상남도,함안군,72,그외 자료72(구 치과),23,24
2022,07,경상남도,함안군,75,물리치료,144,615
2022,07,경상남도,창녕군,0,일반,70,88
2022,07,경상남도,창녕군,1,내과,15420,24324
2022,07,경상남도,창녕군,2,신경과,1841,2660
2022,07,경상남도,창녕군,3,정신건강의학과,1513,1920
2022,07,경상남도,창녕군,4,외과,3976,6763
2022,07,경상남도,창녕군,5,정형외과,7187,15002
2022,07,경상남도,창녕군,6,신경외과,1395,1866
2022,07,경상남도,창녕군,7,심장혈관흉부외과,192,233
2022,07,경상남도,창녕군,8,성형외과,55,108
2022,07,경상남도,창녕군,9,마취통증의학과,1164,2206
2022,07,경상남도,창녕군,10,산부인과,1126,1760
2022,07,경상남도,창녕군,11,소아청소년과,992,1964
2022,07,경상남도,창녕군,12,안과,3474,4472
2022,07,경상남도,창녕군,13,이비인후과,2410,3416
2022,07,경상남도,창녕군,14,피부과,2240,3177
2022,07,경상남도,창녕군,15,비뇨의학과,2101,2785
2022,07,경상남도,창녕군,16,영상의학과,75,79
2022,07,경상남도,창녕군,17,방사선종양학과,33,174
2022,07,경상남도,창녕군,19,진단검사의학과,13,20
2022,07,경상남도,창녕군,21,재활의학과,282,499
2022,07,경상남도,창녕군,22,핵의학과,19,30
2022,07,경상남도,창녕군,23,가정의학과,3332,6676
2022,07,경상남도,창녕군,24,응급의학과,864,1083
2022,07,경상남도,창녕군,25,직업환경의학과,17,44
2022,07,경상남도,창녕군,26,예방의학과,114,123
2022,07,경상남도,창녕군,49,치과,598,649
2022,07,경상남도,창녕군,50,구강악안면외과,924,1248
2022,07,경상남도,창녕군,51,치과보철과,520,859
2022,07,경상남도,창녕군,52,치과교정과,18,20
2022,07,경상남도,창녕군,53,소아치과,143,162
2022,07,경상남도,창녕군,54,치주과,1208,1447
2022,07,경상남도,창녕군,55,치과보존과,2115,3159
2022,07,경상남도,창녕군,56,구강내과,52,75
2022,07,경상남도,창녕군,57,구강악안면방사선과,9,9
2022,07,경상남도,창녕군,59,예방치과,5,5
2022,07,경상남도,창녕군,71,의과,3016,4625
2022,07,경상남도,창녕군,72,그외 자료72(구 치과),75,79
2022,07,경상남도,고성군,0,일반,69,81
2022,07,경상남도,고성군,1,내과,13670,22612
2022,07,경상남도,고성군,2,신경과,1250,1554
2022,07,경상남도,고성군,3,정신건강의학과,1245,1500
2022,07,경상남도,고성군,4,외과,1360,1951
2022,07,경상남도,고성군,5,정형외과,7232,16896
2022,07,경상남도,고성군,6,신경외과,2084,3440
2022,07,경상남도,고성군,7,심장혈관흉부외과,132,171
2022,07,경상남도,고성군,8,성형외과,34,49
2022,07,경상남도,고성군,9,마취통증의학과,1092,2024
2022,07,경상남도,고성군,10,산부인과,831,1232
2022,07,경상남도,고성군,11,소아청소년과,1867,3077
2022,07,경상남도,고성군,12,안과,3212,4088
2022,07,경상남도,고성군,13,이비인후과,1703,2491
2022,07,경상남도,고성군,14,피부과,2137,2877
2022,07,경상남도,고성군,15,비뇨의학과,1031,1336
2022,07,경상남도,고성군,16,영상의학과,28,28
2022,07,경상남도,고성군,17,방사선종양학과,34,150
2022,07,경상남도,고성군,19,진단검사의학과,37,39
2022,07,경상남도,고성군,21,재활의학과,201,361
2022,07,경상남도,고성군,23,가정의학과,1517,2576
2022,07,경상남도,고성군,24,응급의학과,1112,1529
2022,07,경상남도,고성군,25,직업환경의학과,49,118
2022,07,경상남도,고성군,26,예방의학과,161,191
2022,07,경상남도,고성군,49,치과,344,380
2022,07,경상남도,고성군,50,구강악안면외과,703,1002
2022,07,경상남도,고성군,51,치과보철과,483,806
2022,07,경상남도,고성군,53,소아치과,105,136
2022,07,경상남도,고성군,54,치주과,1014,1227
2022,07,경상남도,고성군,55,치과보존과,1774,2694
2022,07,경상남도,고성군,56,구강내과,41,53
2022,07,경상남도,고성군,57,구강악안면방사선과,8,9
2022,07,경상남도,고성군,71,의과,1597,2016
2022,07,경상남도,고성군,75,물리치료,91,325
2022,07,경상남도,남해군,0,일반,89,125
2022,07,경상남도,남해군,1,내과,12764,21687
2022,07,경상남도,남해군,2,신경과,1765,2162
2022,07,경상남도,남해군,3,정신건강의학과,789,965
2022,07,경상남도,남해군,4,외과,1520,2679
2022,07,경상남도,남해군,5,정형외과,7778,20209
2022,07,경상남도,남해군,6,신경외과,612,840
2022,07,경상남도,남해군,7,심장혈관흉부외과,92,118
2022,07,경상남도,남해군,8,성형외과,110,134
2022,07,경상남도,남해군,9,마취통증의학과,291,438
2022,07,경상남도,남해군,10,산부인과,692,1001
2022,07,경상남도,남해군,11,소아청소년과,645,1108
2022,07,경상남도,남해군,12,안과,3621,5005
2022,07,경상남도,남해군,13,이비인후과,1336,1978
2022,07,경상남도,남해군,14,피부과,2081,3016
2022,07,경상남도,남해군,15,비뇨의학과,1178,1500
2022,07,경상남도,남해군,16,영상의학과,16,17
2022,07,경상남도,남해군,17,방사선종양학과,27,105
2022,07,경상남도,남해군,19,진단검사의학과,6,7
2022,07,경상남도,남해군,21,재활의학과,200,320
2022,07,경상남도,남해군,22,핵의학과,5,8
2022,07,경상남도,남해군,23,가정의학과,1458,2909
2022,07,경상남도,남해군,24,응급의학과,731,865
2022,07,경상남도,남해군,25,직업환경의학과,139,366
2022,07,경상남도,남해군,49,치과,249,267
2022,07,경상남도,남해군,50,구강악안면외과,749,1031
2022,07,경상남도,남해군,51,치과보철과,483,778
2022,07,경상남도,남해군,53,소아치과,107,122
